1.780400e+03 1.815992e-14 4.918844e-15 1.000000e+00
1.781800e+03 1.731044e-14 2.972668e-15 1.000000e+00
1.783200e+03 1.626811e-14 2.983452e-15 1.000000e+00
1.784600e+03 1.901747e-14 2.973467e-15 1.000000e+00
1.786000e+03 1.737713e-14 3.078270e-15 1.000000e+00
1.787400e+03 1.276519e-14 2.960490e-15 1.000000e+00
1.788800e+03 1.610898e-14 2.885199e-15 1.000000e+00
1.790200e+03 1.621916e-14 3.127072e-15 1.000000e+00
1.791600e+03 1.255846e-14 2.882220e-15 1.000000e+00
1.793000e+03 1.594268e-14 2.767862e-15 1.000000e+00
1.794400e+03 1.486193e-14 2.748208e-15 1.000000e+00
1.795800e+03 1.488190e-14 2.787276e-15 1.000000e+00
1.797200e+03 1.646360e-14 2.809186e-15 1.000000e+00
1.798600e+03 1.777689e-14 2.800972e-15 1.000000e+00
1.800000e+03 1.748479e-14 3.030515e-15 1.000000e+00
1.801400e+03 1.591485e-14 2.731284e-15 1.000000e+00
1.802800e+03 1.569468e-14 2.570598e-15 1.000000e+00
1.804200e+03 1.947307e-14 2.629820e-15 1.000000e+00
1.805600e+03 2.065343e-14 2.740337e-15 1.000000e+00
1.807000e+03 1.871521e-14 2.836788e-15 1.000000e+00
1.808400e+03 1.676669e-14 2.645724e-15 1.000000e+00
1.809800e+03 1.670211e-14 2.675600e-15 1.000000e+00
1.811200e+03 1.714166e-14 2.496420e-15 1.000000e+00
1.812600e+03 1.996843e-14 2.849785e-15 1.000000e+00
1.814000e+03 1.829503e-14 2.528160e-15 1.000000e+00
1.815400e+03 2.005950e-14 2.441524e-15 1.000000e+00
1.816800e+03 1.689961e-14 2.440107e-15 1.000000e+00
1.818200e+03 1.359912e-14 2.388786e-15 1.000000e+00
1.819600e+03 1.598830e-14 2.570353e-15 1.000000e+00
1.821000e+03 2.126505e-14 2.538353e-15 1.000000e+00
1.822400e+03 2.345760e-14 3.151944e-15 1.000000e+00
1.823800e+03 1.457189e-14 2.970043e-15 1.000000e+00
1.825200e+03 1.815980e-14 2.335505e-15 1.000000e+00
1.826600e+03 2.269087e-14 2.475458e-15 1.000000e+00
1.828000e+03 1.661318e-14 2.552379e-15 1.000000e+00
1.829400e+03 1.652248e-14 2.267306e-15 1.000000e+00
1.830800e+03 1.768035e-14 2.327951e-15 1.000000e+00
1.832200e+03 1.914573e-14 2.656233e-15 1.000000e+00
1.833600e+03 1.768074e-14 2.254897e-15 1.000000e+00
1.835000e+03 2.143029e-14 2.332999e-15 1.000000e+00
1.836400e+03 1.925198e-14 2.662477e-15 1.000000e+00
1.837800e+03 1.860603e-14 2.313593e-15 1.000000e+00
1.839200e+03 1.979904e-14 2.682005e-15 1.000000e+00
1.840600e+03 2.086497e-14 2.658261e-15 1.000000e+00
1.842000e+03 1.998712e-14 2.183571e-15 1.000000e+00
1.843400e+03 1.912622e-14 2.258402e-15 1.000000e+00
1.844800e+03 2.107890e-14 2.213544e-15 1.000000e+00
1.846200e+03 2.036865e-14 2.209252e-15 1.000000e+00
1.847600e+03 2.131380e-14 2.326584e-15 1.000000e+00
1.849000e+03 1.780890e-14 2.117906e-15 1.000000e+00
1.850400e+03 1.839830e-14 2.123485e-15 1.000000e+00
1.851800e+03 2.076125e-14 2.312587e-15 1.000000e+00
1.853200e+03 2.200294e-14 2.305328e-15 1.000000e+00
1.854600e+03 1.994025e-14 2.418643e-15 1.000000e+00
1.856000e+03 2.202616e-14 2.549799e-15 1.000000e+00
1.857400e+03 2.384509e-14 2.209784e-15 1.000000e+00
1.858800e+03 2.508287e-14 2.114338e-15 1.000000e+00
1.860200e+03 2.299693e-14 2.119305e-15 1.000000e+00
1.861600e+03 2.468800e-14 2.174540e-15 1.000000e+00
1.863000e+03 2.576902e-14 2.152561e-15 1.000000e+00
1.864400e+03 2.064900e-14 2.025495e-15 1.000000e+00
1.865800e+03 2.367311e-14 2.113880e-15 1.000000e+00
1.867200e+03 2.471302e-14 2.066105e-15 1.000000e+00
1.868600e+03 2.411506e-14 2.003458e-15 1.000000e+00
1.870000e+03 2.607507e-14 2.047070e-15 1.000000e+00
1.871400e+03 2.613421e-14 2.040361e-15 1.000000e+00
1.872800e+03 2.502211e-14 1.990004e-15 1.000000e+00
1.874200e+03 2.354055e-14 1.952539e-15 1.000000e+00
1.875600e+03 2.627875e-14 2.192994e-15 1.000000e+00
1.877000e+03 2.628082e-14 2.036565e-15 1.000000e+00
1.878400e+03 2.640930e-14 2.111467e-15 1.000000e+00
1.879800e+03 2.504253e-14 1.989198e-15 1.000000e+00
1.881200e+03 2.881239e-14 2.092059e-15 1.000000e+00
1.882600e+03 2.829843e-14 2.557069e-15 1.000000e+00
1.884000e+03 2.805793e-14 2.057435e-15 1.000000e+00
1.885400e+03 2.934250e-14 2.002857e-15 1.000000e+00
1.886800e+03 2.936226e-14 1.986831e-15 1.000000e+00
1.888200e+03 2.655019e-14 1.903774e-15 1.000000e+00
1.889600e+03 2.571716e-14 1.933917e-15 1.000000e+00
1.891000e+03 2.566333e-14 1.876409e-15 1.000000e+00
1.892400e+03 3.153160e-14 2.026529e-15 1.000000e+00
1.893800e+03 2.662418e-14 2.631473e-15 1.000000e+00
1.895200e+03 2.865274e-14 1.877828e-15 1.000000e+00
1.896600e+03 2.751764e-14 1.860996e-15 1.000000e+00
1.898000e+03 2.386338e-14 2.019069e-15 1.000000e+00
1.899400e+03 2.790417e-14 1.945236e-15 1.000000e+00
1.900800e+03 2.789190e-14 1.942499e-15 1.000000e+00
1.902200e+03 2.684463e-14 1.807429e-15 1.000000e+00
1.903600e+03 2.556978e-14 1.764755e-15 1.000000e+00
1.905000e+03 2.780890e-14 1.809513e-15 1.000000e+00
1.906400e+03 2.562834e-14 1.748636e-15 1.000000e+00
1.907800e+03 2.697449e-14 1.779801e-15 1.000000e+00
1.909200e+03 2.565869e-14 1.741814e-15 1.000000e+00
1.910600e+03 2.822922e-14 1.784062e-15 1.000000e+00
1.912000e+03 2.696282e-14 1.799230e-15 1.000000e+00
1.913400e+03 2.567508e-14 1.974567e-15 1.000000e+00
1.914800e+03 2.553477e-14 2.502456e-15 1.000000e+00
1.916200e+03 2.408361e-14 2.319316e-15 1.000000e+00
1.917600e+03 2.289512e-14 1.924875e-15 1.000000e+00
1.919000e+03 2.220184e-14 1.735977e-15 1.000000e+00
1.920400e+03 2.232140e-14 1.626851e-15 1.000000e+00
1.921800e+03 2.253063e-14 1.615212e-15 1.000000e+00
1.923200e+03 2.092663e-14 1.612127e-15 1.000000e+00
1.924600e+03 2.213896e-14 1.828096e-15 1.000000e+00
1.926000e+03 2.545435e-14 1.969623e-15 1.000000e+00
1.927400e+03 2.357387e-14 1.677296e-15 1.000000e+00
1.928800e+03 2.189253e-14 1.740909e-15 1.000000e+00
1.930200e+03 2.243316e-14 1.780024e-15 1.000000e+00
1.931600e+03 2.428990e-14 1.920732e-15 1.000000e+00
1.933000e+03 2.342665e-14 1.791168e-15 1.000000e+00
1.934400e+03 2.879702e-14 1.797489e-15 1.000000e+00
1.935800e+03 2.420635e-14 1.731008e-15 1.000000e+00
1.937200e+03 2.081390e-14 1.662153e-15 1.000000e+00
1.938600e+03 2.299441e-14 1.675234e-15 1.000000e+00
1.940000e+03 2.286799e-14 1.553388e-15 1.000000e+00
1.941400e+03 2.093159e-14 1.528427e-15 1.000000e+00
1.942800e+03 2.211598e-14 1.684005e-15 1.000000e+00
1.944200e+03 2.384422e-14 1.749196e-15 1.000000e+00
1.945600e+03 2.215137e-14 1.719769e-15 1.000000e+00
1.947000e+03 2.299728e-14 1.546861e-15 1.000000e+00
1.948400e+03 2.461797e-14 1.496330e-15 1.000000e+00
1.949800e+03 2.481455e-14 1.493907e-15 1.000000e+00
1.951200e+03 2.435742e-14 1.473290e-15 1.000000e+00
1.952600e+03 2.433404e-14 1.466590e-15 1.000000e+00
1.954000e+03 2.444564e-14 1.527441e-15 1.000000e+00
1.955400e+03 2.186948e-14 1.429290e-15 1.000000e+00
1.956800e+03 2.267050e-14 1.418772e-15 1.000000e+00
1.958200e+03 2.811727e-14 1.520089e-15 1.000000e+00
1.959600e+03 2.647827e-14 1.457464e-15 1.000000e+00
1.961000e+03 2.500279e-14 1.442453e-15 1.000000e+00
1.962400e+03 2.729803e-14 1.456807e-15 1.000000e+00
1.963800e+03 2.521212e-14 1.433643e-15 1.000000e+00
1.965200e+03 2.502944e-14 1.727392e-15 1.000000e+00
1.966600e+03 2.404597e-14 1.444691e-15 1.000000e+00
1.968000e+03 2.779756e-14 1.557640e-15 1.000000e+00
1.969400e+03 2.388927e-14 1.513007e-15 1.000000e+00
1.970800e+03 2.462926e-14 1.401170e-15 1.000000e+00
1.972200e+03 2.914400e-14 1.479570e-15 1.000000e+00
1.973600e+03 2.778794e-14 1.492601e-15 1.000000e+00
1.975000e+03 2.842714e-14 1.706620e-15 1.000000e+00
1.976400e+03 2.939345e-14 1.448897e-15 1.000000e+00
1.977800e+03 3.005130e-14 1.482041e-15 1.000000e+00
1.979200e+03 3.009627e-14 1.466995e-15 1.000000e+00
1.980600e+03 2.887274e-14 1.491009e-15 1.000000e+00
1.982000e+03 2.940936e-14 1.427832e-15 1.000000e+00
1.983400e+03 2.846007e-14 1.414630e-15 1.000000e+00
1.984800e+03 2.934279e-14 1.421931e-15 1.000000e+00
1.986200e+03 3.170328e-14 1.514509e-15 1.000000e+00
1.987600e+03 3.175351e-14 1.529172e-15 1.000000e+00
1.989000e+03 2.884411e-14 1.375641e-15 1.000000e+00
1.990400e+03 2.999198e-14 1.391485e-15 1.000000e+00
1.991800e+03 3.217998e-14 1.423629e-15 1.000000e+00
1.993200e+03 3.344559e-14 1.441144e-15 1.000000e+00
1.994600e+03 3.051482e-14 1.446332e-15 1.000000e+00
1.996000e+03 3.212036e-14 1.532742e-15 1.000000e+00
